,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMD,AMZN,CRM,GOOG,INTC,META,MSFT,NVDA,TSLA,AAPL,AMD,AMZN,CRM,GOOG,INTC,META,MSFT,NVDA,TSLA,AAPL,AMD,AMZN,CRM,GOOG,INTC,META,MSFT,NVDA,TSLA,AAPL,AMD,AMZN,CRM,GOOG,INTC,META,MSFT,NVDA,TSLA,AAPL,AMD,AMZN,CRM,GOOG,INTC,META,MSFT,NVDA,TSLA,AAPL,AMD,AMZN,CRM,GOOG,INTC,META,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-04,6.478996753692627,9.699999809265137,6.695000171661377,18.704999923706055,15.610239028930664,13.700492858886719,,23.47492218017578,4.2404279708862305,,7.643214225769043,9.699999809265137,6.695000171661377,18.704999923706055,15.610239028930664,20.8799991607666,,30.950000762939453,4.622499942779541,,7.660714149475098,9.899999618530273,6.83050012588501,18.88249969482422,15.678980827331543,21.030000686645508,,31.100000381469727,4.65500020980835,,7.585000038146973,9.680000305175781,6.6570000648498535,18.547500610351562,15.547722816467285,20.729999542236328,,30.59000015258789,4.527500152587891,,7.622499942779541,9.789999961853027,6.8125,18.65250015258789,15.615220069885254,20.790000915527344,,30.6200008392334,4.627500057220459,,493729600,18748700,151998000,7906000,78541293,47800900,,38409100,80020400,
2010-01-05,6.490200996398926,9.710000038146973,6.734499931335449,18.625,15.541497230529785,13.69393539428711,,23.482500076293945,4.302350044250488,,7.656428813934326,9.710000038146973,6.734499931335449,18.625,15.541497230529785,20.8700008392334,,30.959999084472656,4.690000057220459,,7.699643135070801,9.899999618530273,6.77400016784668,18.75,15.6373872756958,20.989999771118164,,31.100000381469727,4.739999771118164,,7.6160712242126465,9.680000305175781,6.5904998779296875,18.200000762939453,15.480475425720215,20.600000381469727,,30.639999389648438,4.605000019073486,,7.664286136627197,9.710000038146973,6.671500205993652,18.612499237060547,15.620948791503906,20.940000534057617,,30.850000381469727,4.605000019073486,,601904800,22145700,177038000,7942400,120638494,52357700,,49749600,72864800,
2010-01-06,6.386965274810791,9.569999694824219,6.612500190734863,18.592500686645508,15.149715423583984,13.648000717163086,,23.338394165039062,4.329870223999023,,7.534643173217773,9.569999694824219,6.612500190734863,18.592500686645508,15.149715423583984,20.799999237060547,,30.770000457763672,4.71999979019165,,7.68678617477417,9.760000228881836,6.736499786376953,18.75,15.588071823120117,20.93000030517578,,31.079999923706055,4.730000019073486,,7.526785850524902,9.550000190734863,6.582499980926514,18.4950008392334,15.10239315032959,20.670000076293945,,30.520000457763672,4.642499923706055,,7.656428813934326,9.680000305175781,6.730000019073486,18.6875,15.588071823120117,20.809999465942383,,30.8799991607666,4.6875,,552160000,18643400,143576000,5122400,159744526,40037400,,58182400,64916800,
2010-01-07,6.375155925750732,9.470000267028809,6.5,18.510000228881836,14.797037124633789,13.516768455505371,,23.09568214416504,4.2450175285339355,,7.520713806152344,9.470000267028809,6.5,18.510000228881836,14.797037124633789,20.600000381469727,,30.450000762939453,4.627500057220459,,7.5714287757873535,9.550000190734863,6.616000175476074,18.737499237060547,15.193053245544434,20.760000228881836,,30.700000762939453,4.715000152587891,,7.466071128845215,9.180000305175781,6.440000057220459,18.385000228881836,14.7609224319458,20.34000015258789,,30.190000534057617,4.59250020980835,,7.5625,9.510000228881836,6.600500106811523,18.6299991607666,15.178109169006348,20.729999542236328,,30.6299991607666,4.695000171661377,,477131200,26806800,220604000,4840000,257533695,54041500,,50559700,54779200,
2010-01-08,6.417540550231934,9.430000305175781,6.676000118255615,18.537500381469727,14.994297981262207,13.667685508728027,,23.254962921142578,4.25418758392334,,7.570713996887207,9.430000305175781,6.676000118255615,18.537500381469727,14.994297981262207,20.829999923706055,,30.65999984741211,4.637499809265137,,7.5714287757873535,9.470000267028809,6.684000015258789,18.587499618530273,15.024932861328125,20.889999389648438,,30.8799991607666,4.670000076293945,,7.466429233551025,9.289999961853027,6.451499938964844,18.315000534057617,14.67275333404541,20.399999618530273,,30.239999771118164,4.5625,,7.510714054107666,9.369999885559082,6.5279998779296875,18.517499923706055,14.744732856750488,20.540000915527344,,30.280000686645508,4.590000152587891,,447610800,13752800,196610000,5510400,189680313,48234700,,51197400,47816800,
2010-01-11,6.360928535461426,9.140000343322754,6.515500068664551,18.412500381469727,14.971632957458496,13.74642276763916,,22.95915985107422,4.1945600509643555,,7.503929138183594,9.140000343322754,6.515500068664551,18.412500381469727,14.971632957458496,20.950000762939453,,30.270000457763672,4.572500228881836,,7.607142925262451,9.4399995803833,6.639999866485596,18.674999237060547,15.055069923400879,21.149999618530273,,30.760000228881836,4.682499885559082,,7.444643020629883,9.079999923706055,6.4604997634887695,18.197500228881836,14.79554271697998,20.81999969482422,,30.1200008392334,4.507500171661377,,7.599999904632568,9.380000114440918,6.63100004196167,18.649999618530273,15.055069923400879,21.110000610351562,,30.709999084472656,4.662499904632568,,462229600,23700100,175588000,6399200,289597429,51086400,,68754700,55661200,
2010-01-12,6.288571357727051,8.649999618530273,6.367499828338623,17.072500228881836,14.70687484741211,13.523324966430664,,22.807464599609375,4.05237340927124,,7.4185709953308105,8.649999618530273,6.367499828338623,17.072500228881836,14.70687484741211,20.610000610351562,,30.06999969482422,4.417500019073486,,7.491786003112793,8.920000076293945,6.491000175476074,17.622499465942383,14.898158073425293,20.899999618530273,,30.399999618530273,4.522500038146973,,7.372142791748047,8.520000457763672,6.327499866485596,17.065000534057617,14.64510726928711,20.3799991607666,,29.90999984741211,4.322500228881836,,7.471070766448975,8.890000343322754,6.44950008392334,17.610000610351562,14.885456085205078,20.8700008392334,,30.149999618530273,4.505000114440918,,594459600,33387100,181926000,21053200,194859654,69958400,,65912100,62743200,
2010-01-13,6.377276420593262,9.149999618530273,6.45550012588501,17.125,14.622441291809082,13.752982139587402,,23.019834518432617,4.107413291931152,,7.523213863372803,9.149999618530273,6.45550012588501,17.125,14.622441291809082,20.959999084472656,,30.350000381469727,4.477499961853027,,7.533214092254639,9.199999809265137,6.485499858856201,17.197500228881836,14.654570579528809,21.079999923706055,,30.520000457763672,4.492499828338623,,7.289286136627197,8.550000190734863,6.287499904632568,16.74250030517578,14.293923377990723,20.440000534057617,,30.010000228881836,4.275000095367432,,7.423929214477539,8.710000038146973,6.394999980926514,17.06999969482422,14.358430862426758,20.719999313354492,,30.260000228881836,4.447500228881836,,605892000,32741900,214464000,20649600,260838034,71446700,,51863500,50886800,
